,Unnamed: 0_x,Unnamed: 0_x_x,geometry,index_right_x_x,Unnamed: 0.1_x_x,stationId_x_x,x_x_x,y_x_x,minTempJanuary,minTempFebruary,minTempMarch,minTempApril,minTempMay,minTempJune,minTempJuly,minTempAugust,minTempSeptember,minTempOctober,minTempNovember,minTempDecember,Unnamed: 0_y_x,index_right_y_x,Unnamed: 0.1_y_x,stationId_y_x,x_y_x,y_y_x,maxTempJanuary,maxTempFebruary,maxTempMarch,maxTempApril,maxTempMay,maxTempJune,maxTempJuly,maxTempAugust,maxTempSeptember,maxTempOctober,maxTempNovember,maxTempDecember,Unnamed: 0_y,Unnamed: 0_x_y,index_right_x_y,Unnamed: 0.1_x_y,stationId_x_y,x_x_y,y_x_y,rainJanuary,rainFebruary,rainMarch,rainApril,rainMay,rainJune,rainJuly,rainAugust,rainSeptember,rainOctober,rainNovember,rainDecember,Unnamed: 0_y_y,index_right_y_y,Unnamed: 0.1_y_y,stationId_y_y,x_y_y,y_y_y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember
33,33,9,"POLYGON ((908433.4348778214 7586684.861747535, 908433.4348778214 7596684.861747535, 898433.4348778214 7596684.861747535, 898433.4348778214 7586684.861747535, 908433.4348778214 7586684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,9,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,21,9,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,9,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
34,34,10,"POLYGON ((908433.4348778214 7596684.861747535, 908433.4348778214 7606684.861747535, 898433.4348778214 7606684.861747535, 898433.4348778214 7596684.861747535, 908433.4348778214 7596684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,10,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,22,10,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,10,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
35,35,11,"POLYGON ((908433.4348778214 7606684.861747535, 908433.4348778214 7616684.861747535, 898433.4348778214 7616684.861747535, 898433.4348778214 7606684.861747535, 908433.4348778214 7606684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,11,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,23,11,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,11,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
36,36,12,"POLYGON ((908433.4348778214 7616684.861747535, 908433.4348778214 7626684.861747535, 898433.4348778214 7626684.861747535, 898433.4348778214 7616684.861747535, 908433.4348778214 7616684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,12,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,24,12,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,12,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
37,37,24,"POLYGON ((918433.4348778214 7516684.861747535, 918433.4348778214 7526684.861747535, 908433.4348778214 7526684.861747535, 908433.4348778214 7516684.861747535, 918433.4348778214 7516684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,24,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,25,24,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,24,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
38,38,25,"POLYGON ((918433.4348778214 7526684.861747535, 918433.4348778214 7536684.861747535, 908433.4348778214 7536684.861747535, 908433.4348778214 7526684.861747535, 918433.4348778214 7526684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,25,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,26,25,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,25,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
39,39,26,"POLYGON ((918433.4348778214 7536684.861747535, 918433.4348778214 7546684.861747535, 908433.4348778214 7546684.861747535, 908433.4348778214 7536684.861747535, 918433.4348778214 7536684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,26,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,27,26,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,26,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
40,40,27,"POLYGON ((918433.4348778214 7546684.861747535, 918433.4348778214 7556684.861747535, 908433.4348778214 7556684.861747535, 908433.4348778214 7546684.861747535, 918433.4348778214 7546684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,27,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,28,27,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,27,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
41,41,28,"POLYGON ((918433.4348778214 7576684.861747535, 918433.4348778214 7586684.861747535, 908433.4348778214 7586684.861747535, 908433.4348778214 7576684.861747535, 918433.4348778214 7576684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,28,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,29,28,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,28,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
42,42,29,"POLYGON ((918433.4348778214 7586684.861747535, 918433.4348778214 7596684.861747535, 908433.4348778214 7596684.861747535, 908433.4348778214 7586684.861747535, 918433.4348778214 7586684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,29,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,30,29,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,29,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
43,43,30,"POLYGON ((918433.4348778214 7596684.861747535, 918433.4348778214 7606684.861747535, 908433.4348778214 7606684.861747535, 908433.4348778214 7596684.861747535, 918433.4348778214 7596684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,30,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,31,30,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,30,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
44,44,31,"POLYGON ((918433.4348778214 7606684.861747535, 918433.4348778214 7616684.861747535, 908433.4348778214 7616684.861747535, 908433.4348778214 7606684.861747535, 918433.4348778214 7606684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,31,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,32,31,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,31,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
45,45,47,"POLYGON ((928433.4348778214 7516684.861747535, 928433.4348778214 7526684.861747535, 918433.4348778214 7526684.861747535, 918433.4348778214 7516684.861747535, 928433.4348778214 7516684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,47,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,33,47,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,47,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
46,46,48,"POLYGON ((928433.4348778214 7526684.861747535, 928433.4348778214 7536684.861747535, 918433.4348778214 7536684.861747535, 918433.4348778214 7526684.861747535, 928433.4348778214 7526684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,48,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,34,48,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,48,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
47,47,49,"POLYGON ((928433.4348778214 7556684.861747535, 928433.4348778214 7566684.861747535, 918433.4348778214 7566684.861747535, 918433.4348778214 7556684.861747535, 928433.4348778214 7556684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,49,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,35,49,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,49,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
48,48,50,"POLYGON ((928433.4348778214 7566684.861747535, 928433.4348778214 7576684.861747535, 918433.4348778214 7576684.861747535, 918433.4348778214 7566684.861747535, 928433.4348778214 7566684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,50,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,36,50,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,50,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
49,49,51,"POLYGON ((928433.4348778214 7576684.861747535, 928433.4348778214 7586684.861747535, 918433.4348778214 7586684.861747535, 918433.4348778214 7576684.861747535, 928433.4348778214 7576684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,51,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,37,51,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,51,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
50,50,52,"POLYGON ((928433.4348778214 7586684.861747535, 928433.4348778214 7596684.861747535, 918433.4348778214 7596684.861747535, 918433.4348778214 7586684.861747535, 928433.4348778214 7586684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,52,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,38,52,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,52,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
51,51,53,"POLYGON ((928433.4348778214 7596684.861747535, 928433.4348778214 7606684.861747535, 918433.4348778214 7606684.861747535, 918433.4348778214 7596684.861747535, 928433.4348778214 7596684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,53,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,39,53,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,53,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
52,52,80,"POLYGON ((938433.4348778214 7556684.861747535, 938433.4348778214 7566684.861747535, 928433.4348778214 7566684.861747535, 928433.4348778214 7556684.861747535, 938433.4348778214 7556684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,80,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,40,80,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,80,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
53,53,81,"POLYGON ((938433.4348778214 7566684.861747535, 938433.4348778214 7576684.861747535, 928433.4348778214 7576684.861747535, 928433.4348778214 7566684.861747535, 938433.4348778214 7566684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,81,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,41,81,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,81,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
54,54,82,"POLYGON ((938433.4348778214 7576684.861747535, 938433.4348778214 7586684.861747535, 928433.4348778214 7586684.861747535, 928433.4348778214 7576684.861747535, 938433.4348778214 7576684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,82,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,42,82,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,82,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
55,55,83,"POLYGON ((938433.4348778214 7586684.861747535, 938433.4348778214 7596684.861747535, 928433.4348778214 7596684.861747535, 928433.4348778214 7586684.861747535, 938433.4348778214 7586684.861747535))",5,5,6058,8.1413,56.0072,-2.85,-6.3,-4.55,2.3,5.1,10.4,12.4,11.7,9.7,6.8,-0.2,-0.6,83,7,7,6058,8.1413,56.0072,7.85,6.4,9.5,11.3,21.8,21.6,24.6,22.5,20.1,16.6,13.2,9.7,43,83,1,1,6058,8.1413,56.0072,6.25,7.300000000000001,6.4,6.4,5.8,6.4,5.9,6.0,5.4,7.6,6.4,6.699999999999999,83,12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
56,56,13,"POLYGON ((908433.4348778214 7646684.861747535, 908433.4348778214 7656684.861747535, 898433.4348778214 7656684.861747535, 898433.4348778214 7646684.861747535, 908433.4348778214 7646684.861747535))",3,3,6052,8.215,56.7068,-4.800000000000001,-6.449999999999999,-5.25,1.8,4.9,10.0,11.9,10.3,8.0,7.2,-0.1,-1.5,13,37,37,6052,8.215,56.7068,8.3,6.3,11.8,12.7,22.3,21.3,23.7,23.3,21.0,17.2,12.8,9.5,44,13,4,4,6052,8.215,56.7068,6.45,6.7,6.45,7.9,6.0,7.5,6.7,6.6,5.6,8.9,8.0,7.9,13,0,0,6056,8.6705,56.383,59.66666666666666,73.60000000000001,106.15,174.20000000000002,216.96666666666667,190.5,173.03333333333333,181.2,155.56666666666666,85.39999999999999,66.46666666666667,42.2
57,57,14,"POLYGON ((908433.4348778214 7656684.861747535, 908433.4348778214 7666684.861747535, 898433.4348778214 7666684.861747535, 898433.4348778214 7656684.861747535, 908433.4348778214 7656684.861747535))",3,3,6052,8.215,56.7068,-4.800000000000001,-6.449999999999999,-5.25,1.8,4.9,10.0,11.9,10.3,8.0,7.2,-0.1,-1.5,14,37,37,6052,8.215,56.7068,8.3,6.3,11.8,12.7,22.3,21.3,23.7,23.3,21.0,17.2,12.8,9.5,45,14,4,4,6052,8.215,56.7068,6.45,6.7,6.45,7.9,6.0,7.5,6.7,6.6,5.6,8.9,8.0,7.9,14,0,0,6056,8.6705,56.383,59.66666666666666,73.60000000000001,106.15,174.20000000000002,216.96666666666667,190.5,173.03333333333333,181.2,155.56666666666666,85.39999999999999,66.46666666666667,42.2
58,58,15,"POLYGON ((908433.4348778214 7666684.861747535, 908433.4348778214 7676684.861747535, 898433.4348778214 7676684.861747535, 898433.4348778214 7666684.861747535, 908433.4348778214 7666684.861747535))",3,3,6052,8.215,56.7068,-4.800000000000001,-6.449999999999999,-5.25,1.8,4.9,10.0,11.9,10.3,8.0,7.2,-0.1,-1.5,15,37,37,6052,8.215,56.7068,8.3,6.3,11.8,12.7,22.3,21.3,23.7,23.3,21.0,17.2,12.8,9.5,46,15,4,4,6052,8.215,56.7068,6.45,6.7,6.45,7.9,6.0,7.5,6.7,6.6,5.6,8.9,8.0,7.9,15,0,0,6056,8.6705,56.383,59.66666666666666,73.60000000000001,106.15,174.20000000000002,216.96666666666667,190.5,173.03333333333333,181.2,155.56666666666666,85.39999999999999,66.46666666666667,42.2
59,59,16,"POLYGON ((908433.4348778214 7676684.861747535, 908433.4348778214 7686684.861747535, 898433.4348778214 7686684.861747535, 898433.4348778214 7676684.861747535, 908433.4348778214 7676684.861747535))",3,3,6052,8.215,56.7068,-4.800000000000001,-6.449999999999999,-5.25,1.8,4.9,10.0,11.9,10.3,8.0,7.2,-0.1,-1.5,16,37,37,6052,8.215,56.7068,8.3,6.3,11.8,12.7,22.3,21.3,23.7,23.3,21.0,17.2,12.8,9.5,47,16,4,4,6052,8.215,56.7068,6.45,6.7,6.45,7.9,6.0,7.5,6.7,6.6,5.6,8.9,8.0,7.9,16,0,0,6056,8.6705,56.383,59.66666666666666,73.60000000000001,106.15,174.20000000000002,216.96666666666667,190.5,173.03333333333333,181.2,155.56666666666666,85.39999999999999,66.46666666666667,42.2
60,60,17,"POLYGON ((908433.4348778214 7686684.861747535, 908433.4348778214 7696684.861747535, 898433.4348778214 7696684.861747535, 898433.4348778214 7686684.861747535, 908433.4348778214 7686684.861747535))",3,3,6052,8.215,56.7068,-4.800000000000001,-6.449999999999999,-5.25,1.8,4.9,10.0,11.9,10.3,8.0,7.2,-0.1,-1.5,17,37,37,6052,8.215,56.7068,8.3,6.3,11.8,12.7,22.3,21.3,23.7,23.3,21.0,17.2,12.8,9.5,48,17,4,4,6052,8.215,56.7068,6.45,6.7,6.45,7.9,6.0,7.5,6.7,6.6,5.6,8.9,8.0,7.9,17,20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
61,61,34,"POLYGON ((918433.4348778214 7646684.861747535, 918433.4348778214 7656684.861747535, 908433.4348778214 7656684.861747535, 908433.4348778214 7646684.861747535, 918433.4348778214 7646684.861747535))",3,3,6052,8.215,56.7068,-4.800000000000001,-6.449999999999999,-5.25,1.8,4.9,10.0,11.9,10.3,8.0,7.2,-0.1,-1.5,34,37,37,6052,8.215,56.7068,8.3,6.3,11.8,12.7,22.3,21.3,23.7,23.3,21.0,17.2,12.8,9.5,49,34,4,4,6052,8.215,56.7068,6.45,6.7,6.45,7.9,6.0,7.5,6.7,6.6,5.6,8.9,8.0,7.9,34,0,0,6056,8.6705,56.383,59.66666666666666,73.60000000000001,106.15,174.20000000000002,216.96666666666667,190.5,173.03333333333333,181.2,155.56666666666666,85.39999999999999,66.46666666666667,42.2
62,62,35,"POLYGON ((918433.4348778214 7656684.861747535, 918433.4348778214 7666684.861747535, 908433.4348778214 7666684.861747535, 908433.4348778214 7656684.861747535, 918433.4348778214 7656684.861747535))",3,3,6052,8.215,56.7068,-4.800000000000001,-6.449999999999999,-5.25,1.8,4.9,10.0,11.9,10.3,8.0,7.2,-0.1,-1.5,35,37,37,6052,8.215,56.7068,8.3,6.3,11.8,12.7,22.3,21.3,23.7,23.3,21.0,17.2,12.8,9.5,50,35,4,4,6052,8.215,56.7068,6.45,6.7,6.45,7.9,6.0,7.5,6.7,6.6,5.6,8.9,8.0,7.9,35,0,0,6056,8.6705,56.383,59.66666666666666,73.60000000000001,106.15,174.20000000000002,216.96666666666667,190.5,173.03333333333333,181.2,155.56666666666666,85.39999999999999,66.46666666666667,42.2
63,63,36,"POLYGON ((918433.4348778214 7666684.861747535, 918433.4348778214 7676684.861747535, 908433.4348778214 7676684.861747535, 908433.4348778214 7666684.861747535, 918433.4348778214 7666684.861747535))",3,3,6052,8.215,56.7068,-4.800000000000001,-6.449999999999999,-5.25,1.8,4.9,10.0,11.9,10.3,8.0,7.2,-0.1,-1.5,36,37,37,6052,8.215,56.7068,8.3,6.3,11.8,12.7,22.3,21.3,23.7,23.3,21.0,17.2,12.8,9.5,51,36,4,4,6052,8.215,56.7068,6.45,6.7,6.45,7.9,6.0,7.5,6.7,6.6,5.6,8.9,8.0,7.9,36,0,0,6056,8.6705,56.383,59.66666666666666,73.60000000000001,106.15,174.20000000000002,216.96666666666667,190.5,173.03333333333333,181.2,155.56666666666666,85.39999999999999,66.46666666666667,42.2
64,64,37,"POLYGON ((918433.4348778214 7676684.861747535, 918433.4348778214 7686684.861747535, 908433.4348778214 7686684.861747535, 908433.4348778214 7676684.861747535, 918433.4348778214 7676684.861747535))",3,3,6052,8.215,56.7068,-4.800000000000001,-6.449999999999999,-5.25,1.8,4.9,10.0,11.9,10.3,8.0,7.2,-0.1,-1.5,37,37,37,6052,8.215,56.7068,8.3,6.3,11.8,12.7,22.3,21.3,23.7,23.3,21.0,17.2,12.8,9.5,52,37,4,4,6052,8.215,56.7068,6.45,6.7,6.45,7.9,6.0,7.5,6.7,6.6,5.6,8.9,8.0,7.9,37,0,0,6056,8.6705,56.383,59.66666666666666,73.60000000000001,106.15,174.20000000000002,216.96666666666667,190.5,173.03333333333333,181.2,155.56666666666666,85.39999999999999,66.46666666666667,42.2
65,65,38,"POLYGON ((918433.4348778214 7686684.861747535, 918433.4348778214 7696684.861747535, 908433.4348778214 7696684.861747535, 908433.4348778214 7686684.861747535, 918433.4348778214 7686684.861747535))",3,3,6052,8.215,56.7068,-4.800000000000001,-6.449999999999999,-5.25,1.8,4.9,10.0,11.9,10.3,8.0,7.2,-0.1,-1.5,38,37,37,6052,8.215,56.7068,8.3,6.3,11.8,12.7,22.3,21.3,23.7,23.3,21.0,17.2,12.8,9.5,53,38,4,4,6052,8.215,56.7068,6.45,6.7,6.45,7.9,6.0,7.5,6.7,6.6,5.6,8.9,8.0,7.9,38,20,20,6019,8.6412,56.93,58.93333333333334,75.95,117.125,191.36666666666667,229.1,221.1,194.9,192.8,155.73333333333332,90.23333333333332,63.03333333333333,40.833333333333336
