,geometry,Salix caprea,Salix viminalis,Arum italicum,Torilis japonica,Typha latifolia,Viola palustris,Carex flava,Corynephorus canescens,Cotoneaster divaricatus,Dactylorhiza fuchsii
120,"POLYGON ((948433.4348778214 7606684.861747535, 948433.4348778214 7616684.861747535, 938433.4348778214 7616684.861747535, 938433.4348778214 7606684.861747535, 948433.4348778214 7606684.861747535))",False,False,False,False,False,False,False,False,False,False
121,"POLYGON ((948433.4348778214 7616684.861747535, 948433.4348778214 7626684.861747535, 938433.4348778214 7626684.861747535, 938433.4348778214 7616684.861747535, 948433.4348778214 7616684.861747535))",False,False,False,False,False,False,False,False,False,False
122,"POLYGON ((948433.4348778214 7626684.861747535, 948433.4348778214 7636684.861747535, 938433.4348778214 7636684.861747535, 938433.4348778214 7626684.861747535, 948433.4348778214 7626684.861747535))",False,False,False,False,False,False,False,False,False,False
123,"POLYGON ((948433.4348778214 7636684.861747535, 948433.4348778214 7646684.861747535, 938433.4348778214 7646684.861747535, 938433.4348778214 7636684.861747535, 948433.4348778214 7636684.861747535))",False,False,False,False,False,False,False,False,False,False
124,"POLYGON ((948433.4348778214 7646684.861747535, 948433.4348778214 7656684.861747535, 938433.4348778214 7656684.861747535, 938433.4348778214 7646684.861747535, 948433.4348778214 7646684.861747535))",False,False,False,False,False,False,False,False,False,False
125,"POLYGON ((948433.4348778214 7656684.861747535, 948433.4348778214 7666684.861747535, 938433.4348778214 7666684.861747535, 938433.4348778214 7656684.861747535, 948433.4348778214 7656684.861747535))",False,False,False,False,False,False,False,False,False,False
126,"POLYGON ((948433.4348778214 7666684.861747535, 948433.4348778214 7676684.861747535, 938433.4348778214 7676684.861747535, 938433.4348778214 7666684.861747535, 948433.4348778214 7666684.861747535))",False,False,False,False,False,False,False,False,False,False
127,"POLYGON ((948433.4348778214 7676684.861747535, 948433.4348778214 7686684.861747535, 938433.4348778214 7686684.861747535, 938433.4348778214 7676684.861747535, 948433.4348778214 7676684.861747535))",False,False,False,False,False,False,False,False,False,False
128,"POLYGON ((948433.4348778214 7686684.861747535, 948433.4348778214 7696684.861747535, 938433.4348778214 7696684.861747535, 938433.4348778214 7686684.861747535, 948433.4348778214 7686684.861747535))",False,False,False,False,False,False,False,False,False,False
129,"POLYGON ((948433.4348778214 7696684.861747535, 948433.4348778214 7706684.861747535, 938433.4348778214 7706684.861747535, 938433.4348778214 7696684.861747535, 948433.4348778214 7696684.861747535))",False,False,False,False,False,False,False,False,False,False
130,"POLYGON ((948433.4348778214 7706684.861747535, 948433.4348778214 7716684.861747535, 938433.4348778214 7716684.861747535, 938433.4348778214 7706684.861747535, 948433.4348778214 7706684.861747535))",False,False,False,False,False,False,False,False,False,False
131,"POLYGON ((948433.4348778214 7716684.861747535, 948433.4348778214 7726684.861747535, 938433.4348778214 7726684.861747535, 938433.4348778214 7716684.861747535, 948433.4348778214 7716684.861747535))",False,False,False,False,False,False,False,False,False,False
132,"POLYGON ((948433.4348778214 7726684.861747535, 948433.4348778214 7736684.861747535, 938433.4348778214 7736684.861747535, 938433.4348778214 7726684.861747535, 948433.4348778214 7726684.861747535))",False,False,False,False,False,False,False,False,False,False
133,"POLYGON ((948433.4348778214 7736684.861747535, 948433.4348778214 7746684.861747535, 938433.4348778214 7746684.861747535, 938433.4348778214 7736684.861747535, 948433.4348778214 7736684.861747535))",False,False,False,False,False,False,False,False,False,False
134,"POLYGON ((948433.4348778214 7746684.861747535, 948433.4348778214 7756684.861747535, 938433.4348778214 7756684.861747535, 938433.4348778214 7746684.861747535, 948433.4348778214 7746684.861747535))",False,False,False,False,False,False,False,False,False,False
135,"POLYGON ((948433.4348778214 7756684.861747535, 948433.4348778214 7766684.861747535, 938433.4348778214 7766684.861747535, 938433.4348778214 7756684.861747535, 948433.4348778214 7756684.861747535))",False,False,False,False,False,False,False,False,False,False
136,"POLYGON ((948433.4348778214 7766684.861747535, 948433.4348778214 7776684.861747535, 938433.4348778214 7776684.861747535, 938433.4348778214 7766684.861747535, 948433.4348778214 7766684.861747535))",False,False,False,False,False,False,False,False,False,False
137,"POLYGON ((958433.4348778214 7366684.861747535, 958433.4348778214 7376684.861747535, 948433.4348778214 7376684.861747535, 948433.4348778214 7366684.861747535, 958433.4348778214 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
138,"POLYGON ((958433.4348778214 7376684.861747535, 958433.4348778214 7386684.861747535, 948433.4348778214 7386684.861747535, 948433.4348778214 7376684.861747535, 958433.4348778214 7376684.861747535))",False,False,False,False,False,False,False,False,False,False
139,"POLYGON ((958433.4348778214 7386684.861747535, 958433.4348778214 7396684.861747535, 948433.4348778214 7396684.861747535, 948433.4348778214 7386684.861747535, 958433.4348778214 7386684.861747535))",False,False,False,False,False,False,False,False,False,False
140,"POLYGON ((958433.4348778214 7396684.861747535, 958433.4348778214 7406684.861747535, 948433.4348778214 7406684.861747535, 948433.4348778214 7396684.861747535, 958433.4348778214 7396684.861747535))",False,False,False,False,False,False,False,False,False,False
141,"POLYGON ((958433.4348778214 7446684.861747535, 958433.4348778214 7456684.861747535, 948433.4348778214 7456684.861747535, 948433.4348778214 7446684.861747535, 958433.4348778214 7446684.861747535))",False,False,False,False,False,False,False,False,False,False
142,"POLYGON ((958433.4348778214 7456684.861747535, 958433.4348778214 7466684.861747535, 948433.4348778214 7466684.861747535, 948433.4348778214 7456684.861747535, 958433.4348778214 7456684.861747535))",False,False,False,False,False,False,False,False,False,False
143,"POLYGON ((958433.4348778214 7466684.861747535, 958433.4348778214 7476684.861747535, 948433.4348778214 7476684.861747535, 948433.4348778214 7466684.861747535, 958433.4348778214 7466684.861747535))",False,False,False,False,False,False,False,False,False,False
144,"POLYGON ((958433.4348778214 7476684.861747535, 958433.4348778214 7486684.861747535, 948433.4348778214 7486684.861747535, 948433.4348778214 7476684.861747535, 958433.4348778214 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
145,"POLYGON ((958433.4348778214 7486684.861747535, 958433.4348778214 7496684.861747535, 948433.4348778214 7496684.861747535, 948433.4348778214 7486684.861747535, 958433.4348778214 7486684.861747535))",False,False,False,False,False,False,False,False,False,False
146,"POLYGON ((958433.4348778214 7496684.861747535, 958433.4348778214 7506684.861747535, 948433.4348778214 7506684.861747535, 948433.4348778214 7496684.861747535, 958433.4348778214 7496684.861747535))",False,False,False,False,False,False,False,False,False,False
147,"POLYGON ((958433.4348778214 7506684.861747535, 958433.4348778214 7516684.861747535, 948433.4348778214 7516684.861747535, 948433.4348778214 7506684.861747535, 958433.4348778214 7506684.861747535))",False,False,False,False,False,False,False,False,False,False
148,"POLYGON ((958433.4348778214 7516684.861747535, 958433.4348778214 7526684.861747535, 948433.4348778214 7526684.861747535, 948433.4348778214 7516684.861747535, 958433.4348778214 7516684.861747535))",False,False,False,False,False,False,False,False,False,False
149,"POLYGON ((958433.4348778214 7526684.861747535, 958433.4348778214 7536684.861747535, 948433.4348778214 7536684.861747535, 948433.4348778214 7526684.861747535, 958433.4348778214 7526684.861747535))",False,False,False,False,False,False,False,False,False,False
150,"POLYGON ((958433.4348778214 7536684.861747535, 958433.4348778214 7546684.861747535, 948433.4348778214 7546684.861747535, 948433.4348778214 7536684.861747535, 958433.4348778214 7536684.861747535))",False,False,False,False,False,False,False,False,False,False
151,"POLYGON ((958433.4348778214 7546684.861747535, 958433.4348778214 7556684.861747535, 948433.4348778214 7556684.861747535, 948433.4348778214 7546684.861747535, 958433.4348778214 7546684.861747535))",False,False,False,False,False,False,False,False,False,False
152,"POLYGON ((958433.4348778214 7556684.861747535, 958433.4348778214 7566684.861747535, 948433.4348778214 7566684.861747535, 948433.4348778214 7556684.861747535, 958433.4348778214 7556684.861747535))",False,False,False,False,False,False,False,False,False,False
153,"POLYGON ((958433.4348778214 7566684.861747535, 958433.4348778214 7576684.861747535, 948433.4348778214 7576684.861747535, 948433.4348778214 7566684.861747535, 958433.4348778214 7566684.861747535))",False,False,False,False,False,False,False,False,False,False
154,"POLYGON ((958433.4348778214 7576684.861747535, 958433.4348778214 7586684.861747535, 948433.4348778214 7586684.861747535, 948433.4348778214 7576684.861747535, 958433.4348778214 7576684.861747535))",False,False,False,False,False,False,False,False,False,False
155,"POLYGON ((958433.4348778214 7586684.861747535, 958433.4348778214 7596684.861747535, 948433.4348778214 7596684.861747535, 948433.4348778214 7586684.861747535, 958433.4348778214 7586684.861747535))",False,False,False,False,False,False,False,False,False,False
156,"POLYGON ((958433.4348778214 7596684.861747535, 958433.4348778214 7606684.861747535, 948433.4348778214 7606684.861747535, 948433.4348778214 7596684.861747535, 958433.4348778214 7596684.861747535))",False,False,False,False,False,False,False,False,False,False
157,"POLYGON ((958433.4348778214 7606684.861747535, 958433.4348778214 7616684.861747535, 948433.4348778214 7616684.861747535, 948433.4348778214 7606684.861747535, 958433.4348778214 7606684.861747535))",False,False,False,False,False,False,False,False,False,False
158,"POLYGON ((958433.4348778214 7616684.861747535, 958433.4348778214 7626684.861747535, 948433.4348778214 7626684.861747535, 948433.4348778214 7616684.861747535, 958433.4348778214 7616684.861747535))",False,False,False,False,False,False,False,False,False,False
159,"POLYGON ((958433.4348778214 7626684.861747535, 958433.4348778214 7636684.861747535, 948433.4348778214 7636684.861747535, 948433.4348778214 7626684.861747535, 958433.4348778214 7626684.861747535))",False,False,False,False,False,False,False,False,False,False
160,"POLYGON ((958433.4348778214 7636684.861747535, 958433.4348778214 7646684.861747535, 948433.4348778214 7646684.861747535, 948433.4348778214 7636684.861747535, 958433.4348778214 7636684.861747535))",False,False,False,False,False,False,False,False,False,False
161,"POLYGON ((958433.4348778214 7646684.861747535, 958433.4348778214 7656684.861747535, 948433.4348778214 7656684.861747535, 948433.4348778214 7646684.861747535, 958433.4348778214 7646684.861747535))",False,False,False,False,False,False,False,False,False,False
162,"POLYGON ((958433.4348778214 7656684.861747535, 958433.4348778214 7666684.861747535, 948433.4348778214 7666684.861747535, 948433.4348778214 7656684.861747535, 958433.4348778214 7656684.861747535))",False,False,False,False,False,False,False,False,False,False
163,"POLYGON ((958433.4348778214 7666684.861747535, 958433.4348778214 7676684.861747535, 948433.4348778214 7676684.861747535, 948433.4348778214 7666684.861747535, 958433.4348778214 7666684.861747535))",False,False,False,False,False,False,False,False,False,False
164,"POLYGON ((958433.4348778214 7676684.861747535, 958433.4348778214 7686684.861747535, 948433.4348778214 7686684.861747535, 948433.4348778214 7676684.861747535, 958433.4348778214 7676684.861747535))",False,False,False,False,False,False,False,False,False,False
165,"POLYGON ((958433.4348778214 7686684.861747535, 958433.4348778214 7696684.861747535, 948433.4348778214 7696684.861747535, 948433.4348778214 7686684.861747535, 958433.4348778214 7686684.861747535))",False,False,False,False,False,False,False,False,False,False
166,"POLYGON ((958433.4348778214 7696684.861747535, 958433.4348778214 7706684.861747535, 948433.4348778214 7706684.861747535, 948433.4348778214 7696684.861747535, 958433.4348778214 7696684.861747535))",False,False,False,False,False,False,False,False,False,False
167,"POLYGON ((958433.4348778214 7706684.861747535, 958433.4348778214 7716684.861747535, 948433.4348778214 7716684.861747535, 948433.4348778214 7706684.861747535, 958433.4348778214 7706684.861747535))",False,False,False,False,False,False,False,False,False,False
168,"POLYGON ((958433.4348778214 7716684.861747535, 958433.4348778214 7726684.861747535, 948433.4348778214 7726684.861747535, 948433.4348778214 7716684.861747535, 958433.4348778214 7716684.861747535))",False,False,False,False,False,False,False,False,False,False
169,"POLYGON ((958433.4348778214 7726684.861747535, 958433.4348778214 7736684.861747535, 948433.4348778214 7736684.861747535, 948433.4348778214 7726684.861747535, 958433.4348778214 7726684.861747535))",False,False,False,False,False,False,False,False,False,False
170,"POLYGON ((958433.4348778214 7736684.861747535, 958433.4348778214 7746684.861747535, 948433.4348778214 7746684.861747535, 948433.4348778214 7736684.861747535, 958433.4348778214 7736684.861747535))",False,False,False,False,False,False,False,False,False,False
171,"POLYGON ((958433.4348778214 7746684.861747535, 958433.4348778214 7756684.861747535, 948433.4348778214 7756684.861747535, 948433.4348778214 7746684.861747535, 958433.4348778214 7746684.861747535))",False,False,False,False,False,False,False,False,False,False
