,geometry,index_right,Unnamed: 0,stationId,x,y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember
361,"POLYGON ((1008433.434877821 7406684.861747535, 1008433.434877821 7416684.861747535, 998433.4348778214 7416684.861747535, 998433.4348778214 7406684.861747535, 1008433.434877821 7406684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
362,"POLYGON ((1008433.434877821 7416684.861747535, 1008433.434877821 7426684.861747535, 998433.4348778214 7426684.861747535, 998433.4348778214 7416684.861747535, 1008433.434877821 7416684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
363,"POLYGON ((1008433.434877821 7426684.861747535, 1008433.434877821 7436684.861747535, 998433.4348778214 7436684.861747535, 998433.4348778214 7426684.861747535, 1008433.434877821 7426684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
364,"POLYGON ((1008433.434877821 7436684.861747535, 1008433.434877821 7446684.861747535, 998433.4348778214 7446684.861747535, 998433.4348778214 7436684.861747535, 1008433.434877821 7436684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
365,"POLYGON ((1008433.434877821 7446684.861747535, 1008433.434877821 7456684.861747535, 998433.4348778214 7456684.861747535, 998433.4348778214 7446684.861747535, 1008433.434877821 7446684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
366,"POLYGON ((1008433.434877821 7456684.861747535, 1008433.434877821 7466684.861747535, 998433.4348778214 7466684.861747535, 998433.4348778214 7456684.861747535, 1008433.434877821 7456684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
367,"POLYGON ((1008433.434877821 7466684.861747535, 1008433.434877821 7476684.861747535, 998433.4348778214 7476684.861747535, 998433.4348778214 7466684.861747535, 1008433.434877821 7466684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
405,"POLYGON ((1018433.434877821 7406684.861747535, 1018433.434877821 7416684.861747535, 1008433.434877821 7416684.861747535, 1008433.434877821 7406684.861747535, 1018433.434877821 7406684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
406,"POLYGON ((1018433.434877821 7416684.861747535, 1018433.434877821 7426684.861747535, 1008433.434877821 7426684.861747535, 1008433.434877821 7416684.861747535, 1018433.434877821 7416684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
407,"POLYGON ((1018433.434877821 7426684.861747535, 1018433.434877821 7436684.861747535, 1008433.434877821 7436684.861747535, 1008433.434877821 7426684.861747535, 1018433.434877821 7426684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
408,"POLYGON ((1018433.434877821 7436684.861747535, 1018433.434877821 7446684.861747535, 1008433.434877821 7446684.861747535, 1008433.434877821 7436684.861747535, 1018433.434877821 7436684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
409,"POLYGON ((1018433.434877821 7446684.861747535, 1018433.434877821 7456684.861747535, 1008433.434877821 7456684.861747535, 1008433.434877821 7446684.861747535, 1018433.434877821 7446684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
410,"POLYGON ((1018433.434877821 7456684.861747535, 1018433.434877821 7466684.861747535, 1008433.434877821 7466684.861747535, 1008433.434877821 7456684.861747535, 1018433.434877821 7456684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
411,"POLYGON ((1018433.434877821 7466684.861747535, 1018433.434877821 7476684.861747535, 1008433.434877821 7476684.861747535, 1008433.434877821 7466684.861747535, 1018433.434877821 7466684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
450,"POLYGON ((1028433.434877821 7416684.861747535, 1028433.434877821 7426684.861747535, 1018433.434877821 7426684.861747535, 1018433.434877821 7416684.861747535, 1028433.434877821 7416684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
451,"POLYGON ((1028433.434877821 7426684.861747535, 1028433.434877821 7436684.861747535, 1018433.434877821 7436684.861747535, 1018433.434877821 7426684.861747535, 1028433.434877821 7426684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
452,"POLYGON ((1028433.434877821 7436684.861747535, 1028433.434877821 7446684.861747535, 1018433.434877821 7446684.861747535, 1018433.434877821 7436684.861747535, 1028433.434877821 7436684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
453,"POLYGON ((1028433.434877821 7446684.861747535, 1028433.434877821 7456684.861747535, 1018433.434877821 7456684.861747535, 1018433.434877821 7446684.861747535, 1028433.434877821 7446684.861747535))",25,25,6096,8.5599,55.1904,58.6,84.15,121.575,197.83333333333331,228.86666666666667,221.80000000000004,210.13333333333333,215.0333333333333,167.96666666666667,86.46666666666665,68.0,46.333333333333336
1,"POLYGON ((908433.4348778214 7476684.861747535, 908433.4348778214 7486684.861747535, 898433.4348778214 7486684.861747535, 898433.4348778214 7476684.861747535, 908433.4348778214 7476684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
2,"POLYGON ((908433.4348778214 7486684.861747535, 908433.4348778214 7496684.861747535, 898433.4348778214 7496684.861747535, 898433.4348778214 7486684.861747535, 908433.4348778214 7486684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
3,"POLYGON ((908433.4348778214 7496684.861747535, 908433.4348778214 7506684.861747535, 898433.4348778214 7506684.861747535, 898433.4348778214 7496684.861747535, 908433.4348778214 7496684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
4,"POLYGON ((908433.4348778214 7536684.861747535, 908433.4348778214 7546684.861747535, 898433.4348778214 7546684.861747535, 898433.4348778214 7536684.861747535, 908433.4348778214 7536684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
5,"POLYGON ((908433.4348778214 7546684.861747535, 908433.4348778214 7556684.861747535, 898433.4348778214 7556684.861747535, 898433.4348778214 7546684.861747535, 908433.4348778214 7546684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
6,"POLYGON ((908433.4348778214 7556684.861747535, 908433.4348778214 7566684.861747535, 898433.4348778214 7566684.861747535, 898433.4348778214 7556684.861747535, 908433.4348778214 7556684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
7,"POLYGON ((908433.4348778214 7566684.861747535, 908433.4348778214 7576684.861747535, 898433.4348778214 7576684.861747535, 898433.4348778214 7566684.861747535, 908433.4348778214 7566684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
8,"POLYGON ((908433.4348778214 7576684.861747535, 908433.4348778214 7586684.861747535, 898433.4348778214 7586684.861747535, 898433.4348778214 7576684.861747535, 908433.4348778214 7576684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
9,"POLYGON ((908433.4348778214 7586684.861747535, 908433.4348778214 7596684.861747535, 898433.4348778214 7596684.861747535, 898433.4348778214 7586684.861747535, 908433.4348778214 7586684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
10,"POLYGON ((908433.4348778214 7596684.861747535, 908433.4348778214 7606684.861747535, 898433.4348778214 7606684.861747535, 898433.4348778214 7596684.861747535, 908433.4348778214 7596684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
11,"POLYGON ((908433.4348778214 7606684.861747535, 908433.4348778214 7616684.861747535, 898433.4348778214 7616684.861747535, 898433.4348778214 7606684.861747535, 908433.4348778214 7606684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
12,"POLYGON ((908433.4348778214 7616684.861747535, 908433.4348778214 7626684.861747535, 898433.4348778214 7626684.861747535, 898433.4348778214 7616684.861747535, 908433.4348778214 7616684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
20,"POLYGON ((918433.4348778214 7476684.861747535, 918433.4348778214 7486684.861747535, 908433.4348778214 7486684.861747535, 908433.4348778214 7476684.861747535, 918433.4348778214 7476684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
21,"POLYGON ((918433.4348778214 7486684.861747535, 918433.4348778214 7496684.861747535, 908433.4348778214 7496684.861747535, 908433.4348778214 7486684.861747535, 918433.4348778214 7486684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
22,"POLYGON ((918433.4348778214 7496684.861747535, 918433.4348778214 7506684.861747535, 908433.4348778214 7506684.861747535, 908433.4348778214 7496684.861747535, 918433.4348778214 7496684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
23,"POLYGON ((918433.4348778214 7506684.861747535, 918433.4348778214 7516684.861747535, 908433.4348778214 7516684.861747535, 908433.4348778214 7506684.861747535, 918433.4348778214 7506684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
24,"POLYGON ((918433.4348778214 7516684.861747535, 918433.4348778214 7526684.861747535, 908433.4348778214 7526684.861747535, 908433.4348778214 7516684.861747535, 918433.4348778214 7516684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
25,"POLYGON ((918433.4348778214 7526684.861747535, 918433.4348778214 7536684.861747535, 908433.4348778214 7536684.861747535, 908433.4348778214 7526684.861747535, 918433.4348778214 7526684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
26,"POLYGON ((918433.4348778214 7536684.861747535, 918433.4348778214 7546684.861747535, 908433.4348778214 7546684.861747535, 908433.4348778214 7536684.861747535, 918433.4348778214 7536684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
27,"POLYGON ((918433.4348778214 7546684.861747535, 918433.4348778214 7556684.861747535, 908433.4348778214 7556684.861747535, 908433.4348778214 7546684.861747535, 918433.4348778214 7546684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
28,"POLYGON ((918433.4348778214 7576684.861747535, 918433.4348778214 7586684.861747535, 908433.4348778214 7586684.861747535, 908433.4348778214 7576684.861747535, 918433.4348778214 7576684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
29,"POLYGON ((918433.4348778214 7586684.861747535, 918433.4348778214 7596684.861747535, 908433.4348778214 7596684.861747535, 908433.4348778214 7586684.861747535, 918433.4348778214 7586684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
30,"POLYGON ((918433.4348778214 7596684.861747535, 918433.4348778214 7606684.861747535, 908433.4348778214 7606684.861747535, 908433.4348778214 7596684.861747535, 918433.4348778214 7596684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
31,"POLYGON ((918433.4348778214 7606684.861747535, 918433.4348778214 7616684.861747535, 908433.4348778214 7616684.861747535, 908433.4348778214 7606684.861747535, 918433.4348778214 7606684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
46,"POLYGON ((928433.4348778214 7506684.861747535, 928433.4348778214 7516684.861747535, 918433.4348778214 7516684.861747535, 918433.4348778214 7506684.861747535, 928433.4348778214 7506684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
47,"POLYGON ((928433.4348778214 7516684.861747535, 928433.4348778214 7526684.861747535, 918433.4348778214 7526684.861747535, 918433.4348778214 7516684.861747535, 928433.4348778214 7516684.861747535))",12,12,6058,8.1413,56.0072,54.4,83.2,116.4,190.76666666666665,225.6,211.4,198.3,202.4333333333333,162.5666666666667,85.2,64.13333333333333,44.56666666666666
