,geometry,index_right,Unnamed: 0,stationId,x,y,windJanuary,windFebruary,windMarch,windJuly,windAugust,windSeptember,windOctober,windNovember,windDecember
64,"POLYGON ((928433.4348778214 7716684.861747535, 928433.4348778214 7726684.861747535, 918433.4348778214 7726684.861747535, 918433.4348778214 7716684.861747535, 928433.4348778214 7716684.861747535))",59,59,6051,8.3207,56.7637,85.7,23.1,28.6,56.6,107.1,97.8,103.6,87.7,95.4
92,"POLYGON ((938433.4348778214 7696684.861747535, 938433.4348778214 7706684.861747535, 928433.4348778214 7706684.861747535, 928433.4348778214 7696684.861747535, 938433.4348778214 7696684.861747535))",59,59,6051,8.3207,56.7637,85.7,23.1,28.6,56.6,107.1,97.8,103.6,87.7,95.4
93,"POLYGON ((938433.4348778214 7706684.861747535, 938433.4348778214 7716684.861747535, 928433.4348778214 7716684.861747535, 928433.4348778214 7706684.861747535, 938433.4348778214 7706684.861747535))",59,59,6051,8.3207,56.7637,85.7,23.1,28.6,56.6,107.1,97.8,103.6,87.7,95.4
94,"POLYGON ((938433.4348778214 7716684.861747535, 938433.4348778214 7726684.861747535, 928433.4348778214 7726684.861747535, 928433.4348778214 7716684.861747535, 938433.4348778214 7716684.861747535))",59,59,6051,8.3207,56.7637,85.7,23.1,28.6,56.6,107.1,97.8,103.6,87.7,95.4
130,"POLYGON ((948433.4348778214 7706684.861747535, 948433.4348778214 7716684.861747535, 938433.4348778214 7716684.861747535, 938433.4348778214 7706684.861747535, 948433.4348778214 7706684.861747535))",59,59,6051,8.3207,56.7637,85.7,23.1,28.6,56.6,107.1,97.8,103.6,87.7,95.4
131,"POLYGON ((948433.4348778214 7716684.861747535, 948433.4348778214 7726684.861747535, 938433.4348778214 7726684.861747535, 938433.4348778214 7716684.861747535, 948433.4348778214 7716684.861747535))",59,59,6051,8.3207,56.7637,85.7,23.1,28.6,56.6,107.1,97.8,103.6,87.7,95.4
51,"POLYGON ((928433.4348778214 7576684.861747535, 928433.4348778214 7586684.861747535, 918433.4348778214 7586684.861747535, 918433.4348778214 7576684.861747535, 928433.4348778214 7576684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
52,"POLYGON ((928433.4348778214 7586684.861747535, 928433.4348778214 7596684.861747535, 918433.4348778214 7596684.861747535, 918433.4348778214 7586684.861747535, 928433.4348778214 7586684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
81,"POLYGON ((938433.4348778214 7566684.861747535, 938433.4348778214 7576684.861747535, 928433.4348778214 7576684.861747535, 928433.4348778214 7566684.861747535, 938433.4348778214 7566684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
82,"POLYGON ((938433.4348778214 7576684.861747535, 938433.4348778214 7586684.861747535, 928433.4348778214 7586684.861747535, 928433.4348778214 7576684.861747535, 938433.4348778214 7576684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
83,"POLYGON ((938433.4348778214 7586684.861747535, 938433.4348778214 7596684.861747535, 928433.4348778214 7596684.861747535, 928433.4348778214 7586684.861747535, 938433.4348778214 7586684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
84,"POLYGON ((938433.4348778214 7596684.861747535, 938433.4348778214 7606684.861747535, 928433.4348778214 7606684.861747535, 928433.4348778214 7596684.861747535, 938433.4348778214 7596684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
85,"POLYGON ((938433.4348778214 7606684.861747535, 938433.4348778214 7616684.861747535, 928433.4348778214 7616684.861747535, 928433.4348778214 7606684.861747535, 938433.4348778214 7606684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
116,"POLYGON ((948433.4348778214 7566684.861747535, 948433.4348778214 7576684.861747535, 938433.4348778214 7576684.861747535, 938433.4348778214 7566684.861747535, 948433.4348778214 7566684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
117,"POLYGON ((948433.4348778214 7576684.861747535, 948433.4348778214 7586684.861747535, 938433.4348778214 7586684.861747535, 938433.4348778214 7576684.861747535, 948433.4348778214 7576684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
118,"POLYGON ((948433.4348778214 7586684.861747535, 948433.4348778214 7596684.861747535, 938433.4348778214 7596684.861747535, 938433.4348778214 7586684.861747535, 948433.4348778214 7586684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
119,"POLYGON ((948433.4348778214 7596684.861747535, 948433.4348778214 7606684.861747535, 938433.4348778214 7606684.861747535, 938433.4348778214 7596684.861747535, 948433.4348778214 7596684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
120,"POLYGON ((948433.4348778214 7606684.861747535, 948433.4348778214 7616684.861747535, 938433.4348778214 7616684.861747535, 938433.4348778214 7606684.861747535, 948433.4348778214 7606684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
121,"POLYGON ((948433.4348778214 7616684.861747535, 948433.4348778214 7626684.861747535, 938433.4348778214 7626684.861747535, 938433.4348778214 7616684.861747535, 948433.4348778214 7616684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
122,"POLYGON ((948433.4348778214 7626684.861747535, 948433.4348778214 7636684.861747535, 938433.4348778214 7636684.861747535, 938433.4348778214 7626684.861747535, 948433.4348778214 7626684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
154,"POLYGON ((958433.4348778214 7576684.861747535, 958433.4348778214 7586684.861747535, 948433.4348778214 7586684.861747535, 948433.4348778214 7576684.861747535, 958433.4348778214 7576684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
155,"POLYGON ((958433.4348778214 7586684.861747535, 958433.4348778214 7596684.861747535, 948433.4348778214 7596684.861747535, 948433.4348778214 7586684.861747535, 958433.4348778214 7586684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
156,"POLYGON ((958433.4348778214 7596684.861747535, 958433.4348778214 7606684.861747535, 948433.4348778214 7606684.861747535, 948433.4348778214 7596684.861747535, 958433.4348778214 7596684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
157,"POLYGON ((958433.4348778214 7606684.861747535, 958433.4348778214 7616684.861747535, 948433.4348778214 7616684.861747535, 948433.4348778214 7606684.861747535, 958433.4348778214 7606684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
158,"POLYGON ((958433.4348778214 7616684.861747535, 958433.4348778214 7626684.861747535, 948433.4348778214 7626684.861747535, 948433.4348778214 7616684.861747535, 958433.4348778214 7616684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
159,"POLYGON ((958433.4348778214 7626684.861747535, 958433.4348778214 7636684.861747535, 948433.4348778214 7636684.861747535, 948433.4348778214 7626684.861747535, 958433.4348778214 7626684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
160,"POLYGON ((958433.4348778214 7636684.861747535, 958433.4348778214 7646684.861747535, 948433.4348778214 7646684.861747535, 948433.4348778214 7636684.861747535, 958433.4348778214 7636684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
198,"POLYGON ((968433.4348778214 7576684.861747535, 968433.4348778214 7586684.861747535, 958433.4348778214 7586684.861747535, 958433.4348778214 7576684.861747535, 968433.4348778214 7576684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
199,"POLYGON ((968433.4348778214 7586684.861747535, 968433.4348778214 7596684.861747535, 958433.4348778214 7596684.861747535, 958433.4348778214 7586684.861747535, 968433.4348778214 7586684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
200,"POLYGON ((968433.4348778214 7596684.861747535, 968433.4348778214 7606684.861747535, 958433.4348778214 7606684.861747535, 958433.4348778214 7596684.861747535, 968433.4348778214 7596684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
201,"POLYGON ((968433.4348778214 7606684.861747535, 968433.4348778214 7616684.861747535, 958433.4348778214 7616684.861747535, 958433.4348778214 7606684.861747535, 968433.4348778214 7606684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
202,"POLYGON ((968433.4348778214 7616684.861747535, 968433.4348778214 7626684.861747535, 958433.4348778214 7626684.861747535, 958433.4348778214 7616684.861747535, 968433.4348778214 7616684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
203,"POLYGON ((968433.4348778214 7626684.861747535, 968433.4348778214 7636684.861747535, 958433.4348778214 7636684.861747535, 958433.4348778214 7626684.861747535, 968433.4348778214 7626684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
243,"POLYGON ((978433.4348778214 7586684.861747535, 978433.4348778214 7596684.861747535, 968433.4348778214 7596684.861747535, 968433.4348778214 7586684.861747535, 978433.4348778214 7586684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
244,"POLYGON ((978433.4348778214 7596684.861747535, 978433.4348778214 7606684.861747535, 968433.4348778214 7606684.861747535, 968433.4348778214 7596684.861747535, 978433.4348778214 7596684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
245,"POLYGON ((978433.4348778214 7606684.861747535, 978433.4348778214 7616684.861747535, 968433.4348778214 7616684.861747535, 968433.4348778214 7606684.861747535, 978433.4348778214 7606684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
246,"POLYGON ((978433.4348778214 7616684.861747535, 978433.4348778214 7626684.861747535, 968433.4348778214 7626684.861747535, 968433.4348778214 7616684.861747535, 978433.4348778214 7616684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
247,"POLYGON ((978433.4348778214 7626684.861747535, 978433.4348778214 7636684.861747535, 968433.4348778214 7636684.861747535, 968433.4348778214 7626684.861747535, 978433.4348778214 7626684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
290,"POLYGON ((988433.4348778214 7606684.861747535, 988433.4348778214 7616684.861747535, 978433.4348778214 7616684.861747535, 978433.4348778214 7606684.861747535, 988433.4348778214 7606684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
291,"POLYGON ((988433.4348778214 7616684.861747535, 988433.4348778214 7626684.861747535, 978433.4348778214 7626684.861747535, 978433.4348778214 7616684.861747535, 988433.4348778214 7616684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
292,"POLYGON ((988433.4348778214 7626684.861747535, 988433.4348778214 7636684.861747535, 978433.4348778214 7636684.861747535, 978433.4348778214 7626684.861747535, 988433.4348778214 7626684.861747535))",50,50,5305,8.4712,56.1826,106.4,32.4,35.7,64.7,112.1,138.3,112.1,133.0,102.9
65,"POLYGON ((928433.4348778214 7726684.861747535, 928433.4348778214 7736684.861747535, 918433.4348778214 7736684.861747535, 918433.4348778214 7726684.861747535, 928433.4348778214 7726684.861747535))",28,28,5095,8.3769,56.951,103.4,24.8,34.8,56.6,96.4,89.7,102.3,93.0,94.0
66,"POLYGON ((928433.4348778214 7736684.861747535, 928433.4348778214 7746684.861747535, 918433.4348778214 7746684.861747535, 918433.4348778214 7736684.861747535, 928433.4348778214 7736684.861747535))",28,28,5095,8.3769,56.951,103.4,24.8,34.8,56.6,96.4,89.7,102.3,93.0,94.0
67,"POLYGON ((928433.4348778214 7746684.861747535, 928433.4348778214 7756684.861747535, 918433.4348778214 7756684.861747535, 918433.4348778214 7746684.861747535, 928433.4348778214 7746684.861747535))",28,28,5095,8.3769,56.951,103.4,24.8,34.8,56.6,96.4,89.7,102.3,93.0,94.0
95,"POLYGON ((938433.4348778214 7726684.861747535, 938433.4348778214 7736684.861747535, 928433.4348778214 7736684.861747535, 928433.4348778214 7726684.861747535, 938433.4348778214 7726684.861747535))",28,28,5095,8.3769,56.951,103.4,24.8,34.8,56.6,96.4,89.7,102.3,93.0,94.0
96,"POLYGON ((938433.4348778214 7736684.861747535, 938433.4348778214 7746684.861747535, 928433.4348778214 7746684.861747535, 928433.4348778214 7736684.861747535, 938433.4348778214 7736684.861747535))",28,28,5095,8.3769,56.951,103.4,24.8,34.8,56.6,96.4,89.7,102.3,93.0,94.0
97,"POLYGON ((938433.4348778214 7746684.861747535, 938433.4348778214 7756684.861747535, 928433.4348778214 7756684.861747535, 928433.4348778214 7746684.861747535, 938433.4348778214 7746684.861747535))",28,28,5095,8.3769,56.951,103.4,24.8,34.8,56.6,96.4,89.7,102.3,93.0,94.0
98,"POLYGON ((938433.4348778214 7756684.861747535, 938433.4348778214 7766684.861747535, 928433.4348778214 7766684.861747535, 928433.4348778214 7756684.861747535, 938433.4348778214 7756684.861747535))",28,28,5095,8.3769,56.951,103.4,24.8,34.8,56.6,96.4,89.7,102.3,93.0,94.0
132,"POLYGON ((948433.4348778214 7726684.861747535, 948433.4348778214 7736684.861747535, 938433.4348778214 7736684.861747535, 938433.4348778214 7726684.861747535, 948433.4348778214 7726684.861747535))",28,28,5095,8.3769,56.951,103.4,24.8,34.8,56.6,96.4,89.7,102.3,93.0,94.0
133,"POLYGON ((948433.4348778214 7736684.861747535, 948433.4348778214 7746684.861747535, 938433.4348778214 7746684.861747535, 938433.4348778214 7736684.861747535, 948433.4348778214 7736684.861747535))",28,28,5095,8.3769,56.951,103.4,24.8,34.8,56.6,96.4,89.7,102.3,93.0,94.0
134,"POLYGON ((948433.4348778214 7746684.861747535, 948433.4348778214 7756684.861747535, 938433.4348778214 7756684.861747535, 938433.4348778214 7746684.861747535, 948433.4348778214 7746684.861747535))",28,28,5095,8.3769,56.951,103.4,24.8,34.8,56.6,96.4,89.7,102.3,93.0,94.0
135,"POLYGON ((948433.4348778214 7756684.861747535, 948433.4348778214 7766684.861747535, 938433.4348778214 7766684.861747535, 938433.4348778214 7756684.861747535, 948433.4348778214 7756684.861747535))",28,28,5095,8.3769,56.951,103.4,24.8,34.8,56.6,96.4,89.7,102.3,93.0,94.0
136,"POLYGON ((948433.4348778214 7766684.861747535, 948433.4348778214 7776684.861747535, 938433.4348778214 7776684.861747535, 938433.4348778214 7766684.861747535, 948433.4348778214 7766684.861747535))",28,28,5095,8.3769,56.951,103.4,24.8,34.8,56.6,96.4,89.7,102.3,93.0,94.0
174,"POLYGON ((958433.4348778214 7776684.861747535, 958433.4348778214 7786684.861747535, 948433.4348778214 7786684.861747535, 948433.4348778214 7776684.861747535, 958433.4348778214 7776684.861747535))",28,28,5095,8.3769,56.951,103.4,24.8,34.8,56.6,96.4,89.7,102.3,93.0,94.0
78,"POLYGON ((938433.4348778214 7536684.861747535, 938433.4348778214 7546684.861747535, 928433.4348778214 7546684.861747535, 928433.4348778214 7536684.861747535, 938433.4348778214 7536684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
79,"POLYGON ((938433.4348778214 7546684.861747535, 938433.4348778214 7556684.861747535, 928433.4348778214 7556684.861747535, 928433.4348778214 7546684.861747535, 938433.4348778214 7546684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
112,"POLYGON ((948433.4348778214 7526684.861747535, 948433.4348778214 7536684.861747535, 938433.4348778214 7536684.861747535, 938433.4348778214 7526684.861747535, 948433.4348778214 7526684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
113,"POLYGON ((948433.4348778214 7536684.861747535, 948433.4348778214 7546684.861747535, 938433.4348778214 7546684.861747535, 938433.4348778214 7536684.861747535, 948433.4348778214 7536684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
114,"POLYGON ((948433.4348778214 7546684.861747535, 948433.4348778214 7556684.861747535, 938433.4348778214 7556684.861747535, 938433.4348778214 7546684.861747535, 948433.4348778214 7546684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
115,"POLYGON ((948433.4348778214 7556684.861747535, 948433.4348778214 7566684.861747535, 938433.4348778214 7566684.861747535, 938433.4348778214 7556684.861747535, 948433.4348778214 7556684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
149,"POLYGON ((958433.4348778214 7526684.861747535, 958433.4348778214 7536684.861747535, 948433.4348778214 7536684.861747535, 948433.4348778214 7526684.861747535, 958433.4348778214 7526684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
150,"POLYGON ((958433.4348778214 7536684.861747535, 958433.4348778214 7546684.861747535, 948433.4348778214 7546684.861747535, 948433.4348778214 7536684.861747535, 958433.4348778214 7536684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
151,"POLYGON ((958433.4348778214 7546684.861747535, 958433.4348778214 7556684.861747535, 948433.4348778214 7556684.861747535, 948433.4348778214 7546684.861747535, 958433.4348778214 7546684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
152,"POLYGON ((958433.4348778214 7556684.861747535, 958433.4348778214 7566684.861747535, 948433.4348778214 7566684.861747535, 948433.4348778214 7556684.861747535, 958433.4348778214 7556684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
153,"POLYGON ((958433.4348778214 7566684.861747535, 958433.4348778214 7576684.861747535, 948433.4348778214 7576684.861747535, 948433.4348778214 7566684.861747535, 958433.4348778214 7566684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
193,"POLYGON ((968433.4348778214 7526684.861747535, 968433.4348778214 7536684.861747535, 958433.4348778214 7536684.861747535, 958433.4348778214 7526684.861747535, 968433.4348778214 7526684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
194,"POLYGON ((968433.4348778214 7536684.861747535, 968433.4348778214 7546684.861747535, 958433.4348778214 7546684.861747535, 958433.4348778214 7536684.861747535, 968433.4348778214 7536684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
195,"POLYGON ((968433.4348778214 7546684.861747535, 968433.4348778214 7556684.861747535, 958433.4348778214 7556684.861747535, 958433.4348778214 7546684.861747535, 968433.4348778214 7546684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
196,"POLYGON ((968433.4348778214 7556684.861747535, 968433.4348778214 7566684.861747535, 958433.4348778214 7566684.861747535, 958433.4348778214 7556684.861747535, 968433.4348778214 7556684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
197,"POLYGON ((968433.4348778214 7566684.861747535, 968433.4348778214 7576684.861747535, 958433.4348778214 7576684.861747535, 958433.4348778214 7566684.861747535, 968433.4348778214 7566684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
237,"POLYGON ((978433.4348778214 7526684.861747535, 978433.4348778214 7536684.861747535, 968433.4348778214 7536684.861747535, 968433.4348778214 7526684.861747535, 978433.4348778214 7526684.861747535))",53,53,6082,8.6242,55.9591,102.4,21.9,25.9,78.9,130.4,124.8,119.7,97.0,90.3
